first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration,full_name
Edna,West,edna.west@sakilacustomer.org,Klerksdorp,5296,2005-07-09 15:26:27,2005-07-15 10:03:27,2947,2.99,6,Edna West
Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,Bhusawal,5297,2005-07-09 15:32:29,2005-07-14 14:58:29,5477,2.99,5,Carla Gutierrez
Valerie,Black,valerie.black@sakilacustomer.org,Brockton,5298,2005-07-09 15:36:17,2005-07-18 19:07:17,4071,10.99,9,Valerie Black
Wesley,Bull,wesley.bull@sakilacustomer.org,Ourense (Orense),5299,2005-07-09 15:38:09,2005-07-15 16:39:09,12662,3.99,6,Wesley Bull
Susan,Wilson,susan.wilson@sakilacustomer.org,Hamilton,5300,2005-07-09 15:40:46,2005-07-15 13:46:46,216,2.99,6,Susan Wilson
Tommy,Collazo,tommy.collazo@sakilacustomer.org,Qomsheh,5301,2005-07-09 15:42:10,2005-07-16 21:27:10,12387,3.99,7,Tommy Collazo
Theresa,Watson,theresa.watson@sakilacustomer.org,Taguig,5302,2005-07-09 15:42:36,2005-07-10 21:04:36,1946,4.99,1,Theresa Watson
Juan,Fraley,juan.fraley@sakilacustomer.org,Tšeboksary,5303,2005-07-09 15:44:09,2005-07-15 18:09:09,9473,2.99,6,Juan Fraley
Alice,Stewart,alice.stewart@sakilacustomer.org,Fontana,5304,2005-07-09 15:48:06,2005-07-14 19:29:06,1399,5.99,5,Alice Stewart
Christopher,Greco,christopher.greco@sakilacustomer.org,Brescia,5305,2005-07-09 15:55:36,2005-07-18 15:59:36,8391,8.99,9,Christopher Greco
Rodney,Moeller,rodney.moeller@sakilacustomer.org,Deba Habe,5306,2005-07-09 15:56:45,2005-07-15 19:02:45,11068,5.99,6,Rodney Moeller
Amy,Lopez,amy.lopez@sakilacustomer.org,Jhansi,5307,2005-07-09 15:57:15,2005-07-17 13:42:15,889,9.99,8,Amy Lopez
Julie,Sanchez,julie.sanchez@sakilacustomer.org,A Coruña (La Coruña),5308,2005-07-09 15:58:38,2005-07-15 13:55:38,1431,0.99,6,Julie Sanchez
Dennis,Gilman,dennis.gilman@sakilacustomer.org,Paarl,5309,2005-07-09 16:00:16,2005-07-17 17:56:16,9138,4.99,8,Dennis Gilman
Kimberly,Lee,kimberly.lee@sakilacustomer.org,Córdoba,5310,2005-07-09 16:00:34,2005-07-12 12:45:34,640,0.99,3,Kimberly Lee
Florence,Woods,florence.woods@sakilacustomer.org,Merlo,5311,2005-07-09 16:02:54,2005-07-18 10:44:54,2883,4.99,9,Florence Woods
Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,Santiago De Los Caballeros,5312,2005-07-09 16:03:09,2005-07-13 16:41:09,6962,5.99,4,Myrtle Fleming
Julie,Sanchez,julie.sanchez@sakilacustomer.org,A Coruña (La Coruña),5313,2005-07-09 16:04:45,2005-07-17 18:53:45,1432,3.99,8,Julie Sanchez
Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,Probolinggo,5314,2005-07-09 16:05:28,2005-07-10 18:18:28,10060,2.99,1,Steve Mackenzie
Emma,Boyd,emma.boyd@sakilacustomer.org,Qalyub,5315,2005-07-09 16:09:19,2005-07-14 21:10:19,3621,4.99,5,Emma Boyd
Barry,Lovelace,barry.lovelace@sakilacustomer.org,Kitwe,5316,2005-07-09 16:09:42,2005-07-11 15:20:42,11807,4.99,2,Barry Lovelace
Betty,White,betty.white@sakilacustomer.org,Citrus Heights,5317,2005-07-09 16:10:25,2005-07-18 17:10:25,367,7.99,9,Betty White
Greg,Robins,greg.robins@sakilacustomer.org,Nam Dinh,5318,2005-07-09 16:11:33,2005-07-14 12:49:33,12760,2.99,5,Greg Robins
Jenny,Castro,jenny.castro@sakilacustomer.org,Ponce,5319,2005-07-09 16:17:44,2005-07-18 16:35:44,7637,8.99,9,Jenny Castro
Allison,Stanley,allison.stanley@sakilacustomer.org,Phnom Penh,5320,2005-07-09 16:23:32,2005-07-18 18:16:32,6148,4.99,9,Allison Stanley
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,5321,2005-07-09 16:26:33,2005-07-15 15:05:33,6632,2.99,6,Courtney Day
Edwin,Burk,edwin.burk@sakilacustomer.org,Newcastle,5322,2005-07-09 16:28:13,2005-07-18 14:53:13,11652,6.99,9,Edwin Burk
Virginia,Green,virginia.green@sakilacustomer.org,Toulouse,5323,2005-07-09 16:34:07,2005-07-13 21:37:07,964,0.99,4,Virginia Green
Cindy,Fisher,cindy.fisher@sakilacustomer.org,Cumaná,5324,2005-07-09 16:34:18,2005-07-15 12:35:18,3040,2.99,6,Cindy Fisher
Lester,Kraus,lester.kraus@sakilacustomer.org,Kanchrapara,5325,2005-07-09 16:35:47,2005-07-10 11:52:47,13268,0.99,1,Lester Kraus
Mary,Smith,mary.smith@sakilacustomer.org,Sasebo,5326,2005-07-09 16:38:01,2005-07-13 18:02:01,13,4.99,4,Mary Smith
Kurt,Emmons,kurt.emmons@sakilacustomer.org,Kanazawa,5327,2005-07-09 16:39:49,2005-07-12 18:47:49,14692,4.99,3,Kurt Emmons
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,5328,2005-07-09 16:48:29,2005-07-17 20:20:29,6685,6.99,8,Stella Moreno
Luis,Yanez,luis.yanez@sakilacustomer.org,Brest,5329,2005-07-09 16:49:46,2005-07-16 19:05:46,10865,4.99,7,Luis Yanez
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5330,2005-07-09 16:53:57,2005-07-18 19:54:57,11095,5.99,9,Curtis Irby
Clifford,Bowens,clifford.bowens@sakilacustomer.org,Nabereznyje Tšelny,5331,2005-07-09 16:54:06,2005-07-10 19:04:06,12064,4.99,1,Clifford Bowens
Alberto,Henning,alberto.henning@sakilacustomer.org,Barcelona,5332,2005-07-09 16:59:23,2005-07-10 16:01:23,15215,2.99,1,Alberto Henning
Chad,Carbone,chad.carbone@sakilacustomer.org,Katihar,5333,2005-07-09 16:59:38,2005-07-16 17:23:38,11330,5.99,7,Chad Carbone
Maurice,Crawley,maurice.crawley@sakilacustomer.org,Coatzacoalcos,5334,2005-07-09 17:00:13,2005-07-11 15:50:13,13015,4.99,2,Maurice Crawley
Marion,Ocampo,marion.ocampo@sakilacustomer.org,Weifang,5335,2005-07-09 17:00:49,2005-07-12 12:21:49,15746,4.99,3,Marion Ocampo
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,5336,2005-07-09 17:01:08,2005-07-11 19:22:08,11096,2.99,2,Curtis Irby
Douglas,Graf,douglas.graf@sakilacustomer.org,Mexicali,5337,2005-07-09 17:03:50,2005-07-16 22:25:50,9282,3.99,7,Douglas Graf
Jeanette,Greene,jeanette.greene@sakilacustomer.org,Novotšerkassk,5338,2005-07-09 17:07:07,2005-07-14 11:15:07,5184,2.99,5,Jeanette Greene
Russell,Brinson,russell.brinson@sakilacustomer.org,Tychy,5339,2005-07-09 17:09:17,2005-07-10 21:07:17,10284,0.99,1,Russell Brinson
Margie,Wade,margie.wade@sakilacustomer.org,Lengshuijiang,5340,2005-07-09 17:11:35,2005-07-17 17:59:35,7222,6.99,8,Margie Wade
Susan,Wilson,susan.wilson@sakilacustomer.org,Hamilton,5341,2005-07-09 17:13:23,2005-07-14 18:11:23,217,2.99,5,Susan Wilson
Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,Kowloon And New Kowloon,5342,2005-07-09 17:20:03,2005-07-18 12:44:03,7823,8.99,9,Violet Rodriquez
Clyde,Tobias,clyde.tobias@sakilacustomer.org,Shaoguan,5343,2005-07-09 17:23:43,2005-07-18 22:14:43,13094,3.99,9,Clyde Tobias
Sue,Peters,sue.peters@sakilacustomer.org,Changzhou,5344,2005-07-09 17:27:05,2005-07-10 15:51:05,5335,0.99,1,Sue Peters
Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,Hsichuh,5345,2005-07-09 17:28:18,2005-07-11 14:30:18,9409,4.99,2,Roger Quintanilla
Becky,Miles,becky.miles@sakilacustomer.org,Tambaram,5346,2005-07-09 17:29:01,2005-07-14 12:47:01,7769,1.99,5,Becky Miles
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,5347,2005-07-09 17:31:32,2005-07-10 21:06:32,6667,0.99,1,Marian Mendoza
Freddie,Duggan,freddie.duggan@sakilacustomer.org,Sullana,5348,2005-07-09 17:34:11,2005-07-15 18:32:11,15990,4.99,6,Freddie Duggan
Geraldine,Perkins,geraldine.perkins@sakilacustomer.org,Tel Aviv-Jaffa,5349,2005-07-09 17:35:35,2005-07-18 14:05:35,4384,6.99,9,Geraldine Perkins
Carrie,Porter,carrie.porter@sakilacustomer.org,Liaocheng,5350,2005-07-09 17:39:30,2005-07-11 16:43:30,3484,4.99,2,Carrie Porter
Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,Lancaster,5351,2005-07-09 17:40:52,2005-07-14 16:55:52,3005,4.99,5,Rosa Reynolds
Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,Probolinggo,5352,2005-07-09 17:54:58,2005-07-15 16:20:58,10061,2.99,6,Steve Mackenzie
Alma,Austin,alma.austin@sakilacustomer.org,Mannheim,5353,2005-07-09 18:04:29,2005-07-15 17:46:29,5296,3.99,6,Alma Austin
Justin,Ngo,justin.ngo@sakilacustomer.org,Santo André,5354,2005-07-09 18:04:33,2005-07-15 18:19:33,9562,4.99,6,Justin Ngo
Robin,Hayes,robin.hayes@sakilacustomer.org,Jelets,5355,2005-07-09 18:07:17,2005-07-16 20:33:17,2699,6.99,7,Robin Hayes
Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,Bayugan,5356,2005-07-09 18:08:28,2005-07-14 14:11:28,5108,2.99,5,Melanie Armstrong
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,5357,2005-07-09 18:08:59,2005-07-16 17:28:59,11131,5.99,7,Norman Currier
Kathy,James,kathy.james@sakilacustomer.org,Baybay,5358,2005-07-09 18:09:21,2005-07-14 23:59:21,1917,3.99,5,Kathy James
Calvin,Martel,calvin.martel@sakilacustomer.org,Maracaíbo,5359,2005-07-09 18:10:52,2005-07-18 13:34:52,12232,6.99,9,Calvin Martel
Wallace,Slone,wallace.slone@sakilacustomer.org,Sokoto,5360,2005-07-09 18:14:03,2005-07-10 15:17:03,15057,0.99,1,Wallace Slone
Dianne,Shelton,dianne.shelton@sakilacustomer.org,Tabriz,5361,2005-07-09 18:15:32,2005-07-17 23:32:32,7563,9.99,8,Dianne Shelton
Nora,Herrera,nora.herrera@sakilacustomer.org,Salzburg,5362,2005-07-09 18:16:08,2005-07-18 18:27:08,7188,5.99,9,Nora Herrera
Francis,Sikes,francis.sikes@sakilacustomer.org,San Juan Bautista Tuxtepec,5363,2005-07-09 18:18:49,2005-07-14 22:16:49,11489,2.99,5,Francis Sikes
Brandon,Huey,brandon.huey@sakilacustomer.org,Balikesir,5364,2005-07-09 18:24:48,2005-07-10 12:30:48,9888,0.99,1,Brandon Huey
Cory,Meehan,cory.meehan@sakilacustomer.org,Mogiljov,5365,2005-07-09 18:27:00,2005-07-11 14:18:00,14186,0.99,2,Cory Meehan
Brittany,Riley,brittany.riley@sakilacustomer.org,Sumy,5366,2005-07-09 18:28:37,2005-07-13 20:45:37,5084,0.99,4,Brittany Riley
Clyde,Tobias,clyde.tobias@sakilacustomer.org,Shaoguan,5367,2005-07-09 18:39:15,2005-07-16 14:19:15,13095,3.99,7,Clyde Tobias
Brett,Cornwell,brett.cornwell@sakilacustomer.org,Siliguri (Shiliguri),5368,2005-07-09 18:41:59,2005-07-16 00:32:59,13520,5.99,7,Brett Cornwell
Ted,Breaux,ted.breaux@sakilacustomer.org,Baicheng,5369,2005-07-09 18:42:16,2005-07-12 18:16:16,14486,4.99,3,Ted Breaux
Caroline,Bowman,caroline.bowman@sakilacustomer.org,Tallahassee,5370,2005-07-09 18:43:19,2005-07-15 19:59:19,6706,2.99,6,Caroline Bowman
Francis,Sikes,francis.sikes@sakilacustomer.org,San Juan Bautista Tuxtepec,5371,2005-07-09 18:47:48,2005-07-14 14:39:48,11490,4.99,5,Francis Sikes
Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,Saint-Denis,5372,2005-07-09 18:48:39,2005-07-11 17:40:39,4023,4.99,2,Eleanor Hunt
Herbert,Kruger,herbert.kruger@sakilacustomer.org,Syktyvkar,5373,2005-07-09 18:48:57,2005-07-10 16:34:57,11566,4.99,1,Herbert Kruger
Clara,Shaw,clara.shaw@sakilacustomer.org,Molodetšno,5374,2005-07-09 18:52:08,2005-07-16 16:34:08,3890,8.99,7,Clara Shaw
Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,Wroclaw,5375,2005-07-09 18:52:55,2005-07-16 15:32:55,14945,6.99,7,Jimmie Eggleston
Rita,Graham,rita.graham@sakilacustomer.org,Toulon,5376,2005-07-09 18:54:08,2005-07-17 22:01:08,2811,1.99,8,Rita Graham
Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,Carmen,5377,2005-07-09 19:04:30,2005-07-11 14:42:30,15490,4.99,2,Willard Lumpkin
Hazel,Warren,hazel.warren@sakilacustomer.org,Hohhot,5378,2005-07-09 19:05:56,2005-07-10 18:03:56,3726,0.99,1,Hazel Warren
Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,Šostka,5379,2005-07-09 19:08:03,2005-07-10 17:58:03,12844,0.99,1,Pedro Chestnut
Lynn,Payne,lynn.payne@sakilacustomer.org,Lilongwe,5380,2005-07-09 19:08:44,2005-07-11 20:09:44,4498,4.99,2,Lynn Payne
Stephen,Qualls,stephen.qualls@sakilacustomer.org,Dhaka,5381,2005-07-09 19:11:11,2005-07-13 17:10:11,8965,2.99,4,Stephen Qualls
Kirk,Stclair,kirk.stclair@sakilacustomer.org,Tsaotun,5382,2005-07-09 19:12:57,2005-07-14 15:44:57,15696,2.99,5,Kirk Stclair
Betty,White,betty.white@sakilacustomer.org,Citrus Heights,5383,2005-07-09 19:14:32,2005-07-11 19:57:32,368,4.99,2,Betty White
Stacy,Cunningham,stacy.cunningham@sakilacustomer.org,Pereira,5384,2005-07-09 19:17:46,2005-07-12 13:50:46,4896,0.99,3,Stacy Cunningham
Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,Lancaster,5385,2005-07-09 19:18:11,2005-07-16 18:50:11,3006,2.99,7,Rosa Reynolds
Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,Jining,5386,2005-07-09 19:19:09,2005-07-13 00:13:09,15914,2.99,4,Eduardo Hiatt
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5387,2005-07-09 19:25:14,2005-07-11 21:00:14,6596,4.99,2,Viola Hanson
Stephen,Qualls,stephen.qualls@sakilacustomer.org,Dhaka,5388,2005-07-09 19:25:25,2005-07-14 19:51:25,8966,0.99,5,Stephen Qualls
Roberto,Vu,roberto.vu@sakilacustomer.org,Yinchuan,5389,2005-07-09 19:25:45,2005-07-17 13:31:45,13063,2.99,8,Roberto Vu
Amber,Dixon,amber.dixon@sakilacustomer.org,Touliu,5390,2005-07-09 19:26:22,2005-07-14 22:46:22,3762,6.99,5,Amber Dixon
Esther,Crawford,esther.crawford@sakilacustomer.org,Botshabelo,5391,2005-07-09 19:28:34,2005-07-18 01:07:34,3570,2.99,9,Esther Crawford
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,5392,2005-07-09 19:32:30,2005-07-16 15:01:30,13439,2.99,7,Marc Outlaw
Theodore,Culp,theodore.culp@sakilacustomer.org,Uluberia,5393,2005-07-09 19:35:12,2005-07-11 14:00:12,12035,4.99,2,Theodore Culp
Louise,Jenkins,louise.jenkins@sakilacustomer.org,Springs,5394,2005-07-09 19:36:15,2005-07-18 18:10:15,2254,6.99,9,Louise Jenkins
Monica,Hicks,monica.hicks@sakilacustomer.org,Mukatševe,5395,2005-07-09 19:42:37,2005-07-10 15:39:37,3535,4.99,1,Monica Hicks
Everett,Banda,everett.banda@sakilacustomer.org,Bilbays,5396,2005-07-09 19:42:52,2005-07-15 21:45:52,14970,1.99,6,Everett Banda
Jeanette,Greene,jeanette.greene@sakilacustomer.org,Novotšerkassk,5397,2005-07-09 19:43:51,2005-07-17 00:11:51,5185,5.99,8,Jeanette Greene
Beth,Franklin,beth.franklin@sakilacustomer.org,Haiphong,5398,2005-07-09 19:44:58,2005-07-17 00:56:58,5400,2.99,8,Beth Franklin
Kelly,Torres,kelly.torres@sakilacustomer.org,Xi´Angtan,5399,2005-07-09 19:52:44,2005-07-10 18:31:44,1830,2.99,1,Kelly Torres
Laurie,Lawrence,laurie.lawrence@sakilacustomer.org,Firozabad,5400,2005-07-09 19:56:40,2005-07-14 20:43:40,5200,2.99,5,Laurie Lawrence
Christine,Roberts,christine.roberts@sakilacustomer.org,Faaa,5401,2005-07-09 19:59:10,2005-07-11 23:21:10,1185,4.99,2,Christine Roberts
Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,Bhavnagar,5402,2005-07-09 20:01:58,2005-07-10 14:07:58,10255,4.99,1,Carlos Coughlin
Kathleen,Adams,kathleen.adams@sakilacustomer.org,Arak,5403,2005-07-09 20:07:09,2005-07-12 18:33:09,990,0.99,3,Kathleen Adams
Marcia,Dean,marcia.dean@sakilacustomer.org,Tanza,5404,2005-07-09 20:10:43,2005-07-13 15:16:43,6359,2.99,4,Marcia Dean
Janet,Phillips,janet.phillips@sakilacustomer.org,Antofagasta,5405,2005-07-09 20:11:49,2005-07-18 18:37:49,1237,7.99,9,Janet Phillips
Ken,Prewitt,ken.prewitt@sakilacustomer.org,Bucuresti,5406,2005-07-09 20:13:23,2005-07-11 22:05:23,15086,0.99,2,Ken Prewitt
Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,Šostka,5407,2005-07-09 20:16:07,2005-07-14 21:41:07,12845,0.99,5,Pedro Chestnut
Clara,Shaw,clara.shaw@sakilacustomer.org,Molodetšno,5408,2005-07-09 20:16:51,2005-07-18 22:19:51,3891,7.99,9,Clara Shaw
Theodore,Culp,theodore.culp@sakilacustomer.org,Uluberia,5409,2005-07-09 20:17:19,2005-07-13 23:30:19,12036,2.99,4,Theodore Culp
Leona,Obrien,leona.obrien@sakilacustomer.org,Fuzhou,5410,2005-07-09 20:21:10,2005-07-18 21:43:10,7617,5.99,9,Leona Obrien
David,Royal,david.royal@sakilacustomer.org,Callao,5411,2005-07-09 20:23:38,2005-07-16 01:17:38,8252,2.99,7,David Royal
Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,Tegal,5412,2005-07-09 20:23:52,2005-07-18 18:40:52,12361,2.99,9,Lloyd Dowd
Sally,Pierce,sally.pierce@sakilacustomer.org,Chandrapur,5413,2005-07-09 20:28:42,2005-07-10 19:23:42,4527,4.99,1,Sally Pierce
Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,Ocumare Del Tuy,5414,2005-07-09 20:29:36,2005-07-13 01:55:36,4725,4.99,4,Yvonne Watkins
Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,Šostka,5415,2005-07-09 20:30:03,2005-07-18 00:20:03,12846,9.99,9,Pedro Chestnut
Willie,Howell,willie.howell@sakilacustomer.org,Vicente López,5416,2005-07-09 20:33:50,2005-07-14 01:50:50,5928,4.99,5,Willie Howell
Jennie,Terry,jennie.terry@sakilacustomer.org,Olomouc,5417,2005-07-09 20:34:09,2005-07-14 00:36:09,7160,4.99,5,Jennie Terry
Grace,Ellis,grace.ellis@sakilacustomer.org,Duisburg,5418,2005-07-09 20:41:35,2005-07-14 00:15:35,3068,0.99,5,Grace Ellis
Maureen,Little,maureen.little@sakilacustomer.org,Asunción,5419,2005-07-09 20:47:36,2005-07-12 01:36:36,6094,2.99,3,Maureen Little
Marilyn,Ross,marilyn.ross@sakilacustomer.org,Ife,5420,2005-07-09 20:48:42,2005-07-15 21:35:42,2173,3.99,6,Marilyn Ross
Anna,Hill,anna.hill@sakilacustomer.org,Alessandria,5421,2005-07-09 20:49:12,2005-07-10 16:30:12,911,0.99,1,Anna Hill
Rodney,Moeller,rodney.moeller@sakilacustomer.org,Deba Habe,5422,2005-07-09 20:55:47,2005-07-15 15:15:47,11069,0.99,6,Rodney Moeller
Bernard,Colby,bernard.colby@sakilacustomer.org,Dhule (Dhulia),5423,2005-07-09 20:56:48,2005-07-17 14:58:48,11868,2.99,8,Bernard Colby
Theresa,Watson,theresa.watson@sakilacustomer.org,Taguig,5424,2005-07-09 20:59:09,2005-07-12 00:05:09,1947,0.99,3,Theresa Watson
Pamela,Baker,pamela.baker@sakilacustomer.org,Nanyang,5425,2005-07-09 21:02:26,2005-07-16 23:38:26,1018,5.99,7,Pamela Baker
Barry,Lovelace,barry.lovelace@sakilacustomer.org,Kitwe,5426,2005-07-09 21:04:47,2005-07-17 00:55:47,11808,4.99,8,Barry Lovelace
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,5427,2005-07-09 21:12:26,2005-07-14 01:02:26,13440,3.99,5,Marc Outlaw
Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,Maikop,5428,2005-07-09 21:12:50,2005-07-14 16:25:50,9343,4.99,5,Arthur Simpkins
Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,Funafuti,5429,2005-07-09 21:14:03,2005-07-18 01:33:03,2832,4.99,9,Dawn Sullivan
Audrey,Ray,audrey.ray@sakilacustomer.org,Graz,5430,2005-07-09 21:19:54,2005-07-15 22:53:54,4698,2.99,6,Audrey Ray
Gina,Williamson,gina.williamson@sakilacustomer.org,Taizz,5431,2005-07-09 21:21:11,2005-07-10 21:16:11,5787,0.99,1,Gina Williamson
Judith,Cox,judith.cox@sakilacustomer.org,Daxian,5432,2005-07-09 21:21:25,2005-07-14 21:34:25,1746,0.99,5,Judith Cox
Joe,Gilliland,joe.gilliland@sakilacustomer.org,Imus,5433,2005-07-09 21:22:00,2005-07-10 21:18:00,9443,4.99,1,Joe Gilliland
Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,Sumqayit,5434,2005-07-09 21:25:20,2005-07-15 03:12:20,9022,0.99,6,Raymond Mcwhorter
Priscilla,Lowe,priscilla.lowe@sakilacustomer.org,Salamanca,5435,2005-07-09 21:28:07,2005-07-18 21:16:07,7377,7.99,9,Priscilla Lowe
Julia,Flores,julia.flores@sakilacustomer.org,La Plata,5436,2005-07-09 21:31:11,2005-07-13 16:59:11,2421,2.99,4,Julia Flores
Jessica,Hall,jessica.hall@sakilacustomer.org,Città Del Vaticano,5437,2005-07-09 21:32:29,2005-07-15 00:27:29,701,2.99,6,Jessica Hall
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,5438,2005-07-09 21:34:32,2005-07-16 02:21:32,6511,4.99,7,Heidi Larson
Jean,Bell,jean.bell@sakilacustomer.org,Kuching,5439,2005-07-09 21:39:35,2005-07-13 17:45:35,1601,1.99,4,Jean Bell
Stephen,Qualls,stephen.qualls@sakilacustomer.org,Dhaka,5440,2005-07-09 21:45:17,2005-07-11 22:43:17,8967,0.99,2,Stephen Qualls
Maria,Miller,maria.miller@sakilacustomer.org,Kragujevac,5441,2005-07-09 21:52:05,2005-07-17 02:54:05,188,8.99,8,Maria Miller
Angela,Hernandez,angela.hernandez@sakilacustomer.org,Shimonoseki,5442,2005-07-09 21:55:19,2005-07-19 01:18:19,793,10.99,10,Angela Hernandez
Rhonda,Kennedy,rhonda.kennedy@sakilacustomer.org,Apeldoorn,5443,2005-07-09 21:56:09,2005-07-16 00:33:09,3692,3.99,7,Rhonda Kennedy
Dorothy,Taylor,dorothy.taylor@sakilacustomer.org,Esfahan,5444,2005-07-09 21:58:57,2005-07-11 03:09:57,265,0.99,2,Dorothy Taylor
Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,Carmen,5445,2005-07-09 21:59:41,2005-07-15 00:40:41,15491,0.99,6,Willard Lumpkin
Alex,Gresham,alex.gresham@sakilacustomer.org,Uruapan,5446,2005-07-09 21:59:55,2005-07-11 01:45:55,12262,2.99,2,Alex Gresham
Jorge,Olivares,jorge.olivares@sakilacustomer.org,Lhokseumawe,5447,2005-07-09 22:09:28,2005-07-18 20:03:28,12790,5.99,9,Jorge Olivares
Darrell,Power,darrell.power@sakilacustomer.org,Halifax,5448,2005-07-09 22:11:14,2005-07-15 21:08:14,12508,0.99,6,Darrell Power
Deanna,Byrd,deanna.byrd@sakilacustomer.org,Tuguegarao,5449,2005-07-09 22:12:01,2005-07-18 01:18:01,7055,5.99,9,Deanna Byrd
Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,Ciparay,5450,2005-07-09 22:13:25,2005-07-13 23:28:25,8858,4.99,4,Jeffrey Spear
Debra,Nelson,debra.nelson@sakilacustomer.org,Vila Velha,5451,2005-07-09 22:22:10,2005-07-11 02:43:10,1078,4.99,2,Debra Nelson
Marilyn,Ross,marilyn.ross@sakilacustomer.org,Ife,5452,2005-07-09 22:23:21,2005-07-17 00:20:21,2174,4.99,8,Marilyn Ross
Connie,Wallace,connie.wallace@sakilacustomer.org,Ivanovo,5453,2005-07-09 22:24:11,2005-07-19 04:08:11,2857,3.99,10,Connie Wallace
Annie,Russell,annie.russell@sakilacustomer.org,Tete,5454,2005-07-09 22:24:25,2005-07-11 01:52:25,2629,4.99,2,Annie Russell
Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,Rancagua,5455,2005-07-09 22:28:45,2005-07-18 02:50:45,12532,6.99,9,Jerome Kenyon
Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,Arecibo,5456,2005-07-09 22:31:45,2005-07-12 03:53:45,9717,2.99,3,Ralph Madrigal
Don,Bone,don.bone@sakilacustomer.org,Naçala-Porto,5457,2005-07-09 22:33:14,2005-07-12 02:30:14,11671,0.99,3,Don Bone
Roland,South,roland.south@sakilacustomer.org,Yingkou,5458,2005-07-09 22:35:49,2005-07-16 22:55:49,14025,4.99,7,Roland South
Regina,Berry,regina.berry@sakilacustomer.org,Jinchang,5459,2005-07-09 22:43:56,2005-07-12 18:05:56,4555,0.99,3,Regina Berry
Martha,Gonzalez,martha.gonzalez@sakilacustomer.org,Chisinau,5460,2005-07-09 22:46:14,2005-07-12 21:26:14,1044,2.99,3,Martha Gonzalez
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5461,2005-07-09 22:48:04,2005-07-10 17:56:04,6597,0.99,1,Viola Hanson
Marshall,Thorn,marshall.thorn@sakilacustomer.org,Southampton,5462,2005-07-09 22:56:53,2005-07-11 21:50:53,15623,0.99,2,Marshall Thorn
Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,Vitória De Santo Antão,5463,2005-07-09 22:57:02,2005-07-11 03:10:02,10131,4.99,2,Jeremy Hurtado
Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,Ozamis,5464,2005-07-09 22:58:14,2005-07-15 02:48:14,11702,2.99,6,Eddie Tomlin
Angel,Barclay,angel.barclay@sakilacustomer.org,Ueda,5465,2005-07-09 23:01:13,2005-07-13 01:03:13,13554,2.99,4,Angel Barclay
Maurice,Crawley,maurice.crawley@sakilacustomer.org,Coatzacoalcos,5466,2005-07-09 23:03:21,2005-07-10 20:11:21,13016,4.99,1,Maurice Crawley
Lance,Pemberton,lance.pemberton@sakilacustomer.org,Beni-Mellal,5467,2005-07-09 23:05:47,2005-07-16 17:06:47,14603,4.99,7,Lance Pemberton
Andrea,Henderson,andrea.henderson@sakilacustomer.org,Mahajanga,5468,2005-07-09 23:06:09,2005-07-13 00:48:09,2202,0.99,4,Andrea Henderson
Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,Šostka,5469,2005-07-09 23:08:07,2005-07-13 19:13:07,12847,2.99,4,Pedro Chestnut
